"time","tweet"
"20:01:28","gracias seguimiento quedo resuelto problema"
"17:48:12","excelente servicio cieo dato cosa di datos bancarios pues uso comun cuenta digital utilizo mas ahi llegando transferencias adjunto evidencia"
"14:15:42","quedo solucionado gracias"
"04:41:41","recomiendo x"
