"time","tweet"
"23:09:34","hola buenas tardes ayudan confirmar monto maximo transferir cuenta puedo modificar limites favor gracias"
"04:58:31","gracias habia recomendado conocido daban prestamos salen entonces queria sugerirle opcion amable"
"01:22:22","creo acaba llegar gracias"
