"time","tweet"
"23:06:29","siempre recomendando llevo meses tarjeta regresar banamex sera solucion"
"22:30:41","hola agradecer publicamente atencion recibida momento mencionar recibi productos solicitado tienda shop gracias"
"18:47:23","envie"
