"time","tweet"
"19:07:32","listo"
"18:42:05","raro realizado varias transacciones problema"
"09:09:53","mejor opcion rendimiento "
"17:58:03","hola tambien gustaria unirme porfa"
"11:46:51","agrega app nunca fallado proceso contratacion agil pues par abres cuenta evalua tarjeta credito depositos transferencias inmediatas"
