"time","tweet"
"19:42:24","verdad buenos fraudes cosas asi demas bancos mega desentienden paros vida"
"19:14:00","vi ademas traen primo bono primer año anualidad da codoo edicion tarjeta rosa considerando seriamente"
"18:35:36","amo amex verdad siento ninguna tratan bien cara anualidad vale toda pena seguridad ofrecen"
"18:12:46","gracias novio saludo alla"
