"time","tweet"
"17:18:41","dinero deberian darme gracias año servicios"
"16:00:41","gracias comprometio resolver problema fecha limite enero asi enseguida pondre contacto"
"13:55:08","gracias"
"12:57:27","agradezco atencion pondre contacto"
