"time","tweet"
"20:20:52","spa hospitality bueno siempre agradece masajito aguantar dias festival checa beneficios abono mañana prevents exclusiva tecatepalnoe "
"19:36:54","gracias envie duda"
"18:51:17","ok estare pendiente gracias"
