"time","tweet"
"20:47:08","recomiendo aunque siento dificil aprueben nunca historial banamex menos escuchado casos asi primera tdc recomiendo tiempo daban recompensas compras tarjeta"
"02:21:57","gracias invitarnos conocer mas coleccion retro asi detalles obsequios tarjeta anime acorde comprar boletos cine nueva pelicula rascaldoesnotdream"
