"time","tweet"
"23:03:01","jajajaja toman enserio perooo nunca dejare usar cheems videos jajaja hoy video cana"
"19:30:02","pueden atender aqui creo problema"
"16:56:45","esperemos responda sinceramente problemas buen gracias"
"03:18:39","mejor mucha diferencia nk"
