"time","tweet"
"21:23:51"," promocion clientes aprovecha compras temporada recibe recompensas efectivo list p"
"16:26:31","gustaba repoaba buro credito"
"08:55:31","salido luz coreo completa gusto final indio llama obra interpretan"
