"time","tweet"
"18:15:18","gracias"
"17:01:27","this web developers mev strategy is the real deal earning him over eth per week and taking his crypto earnings to new heights"
"14:13:39","buenos dias gracias atencion llame servicio cliente bien aparece asi gracias "
"05:07:34","buena noche mayo pedi ceificado regalo amazon heycoins viendo pedido aparece procesando algun estimado procesan pedidos gracias"
