"time","tweet"
"23:43:33","buena vez equivoco decia diferente bancos normales incluso apair"
"23:19:19","bueno tiempo tarjeta ira cajon nunca "
"22:15:53","buena opcion"
"21:43:42","bueno toda historia final adios"
"21:36:59","tarjeta plata trae buen cashback deberias darle revisada"
